21.0,21.0
21.0,0.0
23.0,2.0
23.0,0.0
25.0,2.0
2262.0,2237.0
2267.0,5.0
2267.24,0.24
2267.24,0.0
2267.24,0.0
4504.24,2237.0
4504.24,0.0
4505.24,1.0
4507.24,2.0
4507.24,0.0
4507.24,0.0
4952.24,445.0
4955.73,3.49
4955.73,0.0
4956.209999999999,0.48
4956.249999999999,0.04
4956.249999999999,0.0
4959.249999999999,3.0
4961.249999999999,2.0
4962.139999999999,0.89
4963.139999999999,1.0
4963.139999999999,0.0
4963.139999999999,0.0
4963.139999999999,0.0
4963.139999999999,0.0
4964.139999999999,1.0
4964.139999999999,0.0
4964.74,0.6
4971.74,7.0
4976.74,5.0
4976.79,0.05
4978.12,1.33
4983.12,5.0
4983.12,0.0
4983.12,0.0
4983.12,0.0
4983.12,0.0
4983.12,0.0
4985.12,2.0
4985.12,0.0
4986.12,1.0
4986.83,0.71
5014.83,28.0
18732.83,13718.0
18732.83,0.0
18734.83,2.0
18734.83,0.0
18737.820000000003,2.99
18738.320000000003,0.5
18739.120000000003,0.8
18739.430000000004,0.31
18740.430000000004,1.0
18833.430000000004,93.0
18833.930000000004,0.5
18834.880000000005,0.95
18834.880000000005,0.0
18904.880000000005,70.0
18905.000000000004,0.12
18905.000000000004,0.0
18905.600000000002,0.6
18948.480000000003,42.88
18948.480000000003,0.0
18948.480000000003,0.0
18948.480000000003,0.0
18948.480000000003,0.0
18948.480000000003,0.0
18948.480000000003,0.0
18948.480000000003,0.0
18948.480000000003,0.0
18949.480000000003,1.0
18955.180000000004,5.7
18955.290000000005,0.11
19050.290000000005,95.0
19050.290000000005,0.0
19050.290000000005,0.0
19706.290000000005,656.0
19706.290000000005,0.0
19706.290000000005,0.0
19706.290000000005,0.0
19706.290000000005,0.0
19706.290000000005,0.0
19921.290000000005,215.0
19921.290000000005,0.0
19921.290000000005,0.0
19921.460000000003,0.17
19921.460000000003,0.0
19921.480000000003,0.02
19921.480000000003,0.0
19921.480000000003,0.0
19921.480000000003,0.0
19921.480000000003,0.0
19921.480000000003,0.0
19921.480000000003,0.0
19921.600000000002,0.12
19922.600000000002,1.0
19922.600000000002,0.0
21581.600000000002,1659.0
21581.600000000002,0.0
21593.600000000002,12.0
21594.350000000002,0.75
21595.350000000002,1.0
21597.350000000002,2.0
21597.350000000002,0.0
21597.45,0.1
21598.05,0.6
21598.41,0.36
22368.41,770.0
22368.41,0.0
22368.46,0.05
22368.46,0.0
22368.46,0.0
22368.46,0.0
22369.98,1.52
22370.51,0.53
22370.51,0.0
22370.51,0.0
22371.51,1.0
22372.51,1.0
22373.01,0.5
22374.01,1.0
22374.37,0.36
22378.469999999998,4.1
22378.469999999998,0.0
22378.589999999997,0.12
22378.589999999997,0.0
22378.699999999997,0.11
22378.699999999997,0.0
22378.699999999997,0.0
23497.699999999997,1119.0
23501.799999999996,4.1
23503.109999999997,1.31
23508.109999999997,5.0
23508.469999999998,0.36
23509.469999999998,1.0
23509.469999999998,0.0
24629.469999999998,1120.0
24629.719999999998,0.25
24629.719999999998,0.0
24629.719999999998,0.0
24637.719999999998,8.0
24638.719999999998,1.0
29256.719999999998,4618.0
29267.719999999998,11.0
29269.62,1.9
