1022507039,21000
1022572003,64964
1022580543,8540
1022580702,159
1022645802,65100
1022647562,1760
1022727562,80000
1022819512,91950
1022828042,8530
1022831742,3700
1022862742,31000
1023627742,765000
1024021242,393500
1024028610,7368
1024075610,47000
1024075910,300
1024143341,67431
1024162775,19434
1024191960,29185
1024236960,45000
1025225960,989000
1025239210,13250
1025677270,438060
1025688970,11700
1025690025,1055
1025708025,18000
1025713090,5065
1025900590,187500
1025901860,1270
1025904947,3087
1025909947,5000
1025940957,31010
1025960957,20000
1025962957,2000
1025963375,418
1025965485,2110
1025975985,10500
1025986035,10050
1026114897,128862
1046948822,20833925
1051658388,4709566
1051675063,16675
1051830403,155340
1051851903,21500
1051853769,1866
1051854144,375
1051854674,530
1051865069,10395
1051932669,67600
1052182669,250000
1052183719,1050
1052189419,5700
1052192869,3450
1052767894,575025
1052854881,86987
1053070956,216075
1053527196,456240
1053889325,362129
1053898839,9514
1053901601,2762
1053902221,620
1053922242,20021
1073418147,19495905
1073418347,200
1073418407,60
1073421247,2840
1073571779,150532
1073592521,20742
1073596576,4055
1073802221,205645
1073830983,28762
1073956338,125355
1073973888,17550
1074834588,860700
1074899103,64515
1074899490,387
1074943640,44150
1075193990,250350
1075196145,2155
1075198700,2555
1075199300,600
1075219100,19800
1075264250,45150
1075268875,4625
1075314935,46060
1091014935,15700000
1091034637,19702
1091091952,57315
1091117851,25899
1091118362,511
1091123912,5550
1091154112,30200
1091154155,43
1091156758,2603
1091192458,35700
1091197978,5520
1091197980,2
1091258055,60075
1091333055,75000
1092149785,816730
1092151397,1612
1092171397,20000
1092212997,41600
1093119897,906900
1097588153,4468256
1098078429,490276
1098098474,20045
1098144074,45600
1098147274,3200
1098183974,36700
1098209039,25065
1098233089,24050
1098238339,5250
1098243364,5025
1098358564,115200
1098952764,594200
1099019264,66500
1099020289,1025
1099277539,257250
1099289899,12360
1099289899,0
1099387419,97520
1099405847,18428
1099413431,7584
1099539489,126058
1099545258,5769
1099545416,158
1099612437,67021
1099773080,160643
1099827500,54420
1099830000,2500
1099983400,153400
1099988924,5524
1100145829,156905
1100173854,28025
1100184624,10770
1100185674,1050
1100186474,800
1100189499,3025
1100349873,160374
1100359408,9535
1100371708,12300
1100376068,4360
1100377519,1451
1102767536,2390017
1102768077,541
1102771077,3000
1102778327,7250
1102820792,42465
1102843167,22375
1102856672,13505
1102861285,4613
1102892535,31250
1102923107,30572
1102924307,1200
1102943357,19050
1105176096,2232739
1106556887,1380791
1106561512,4625
1106602651,41139
1106941951,339300
1106943151,1200
1106945251,2100
1107702888,757637
1107704988,2100
1107713038,8050
1107758578,45540
1107779332,20754
1107780569,1237
1107806169,25600
1107813669,7500
1107819269,5600
1107819779,510
1108038295,218516
1108043395,5100
1108053520,10125
1108176167,122647
1108187067,10900
1108746567,559500
1108749159,2592
1108753759,4600
1108755584,1825
1109349945,594361
1109375820,25875
1109378392,2572
1145107295,35728903
1145128405,21110
1145129819,1414
1145136919,7100
1145178044,41125
1145225194,47150
1145261294,36100
1145288595,27301
1145338427,49832
1145343527,5100
1145352977,9450
1145353192,215
1145356102,2910
1145455804,99702
1145459804,4000
1145459872,68
1145462186,2314
1146778186,1316000
1147035221,257035
1147037826,2605
1147043051,5225
1147043051,0
1147764239,721188
1147999949,235710
1148029949,30000
1148207959,178010
1148216559,8600
1148322368,105809
1148333426,11058
1148341326,7900
1148756873,415547
1149090373,333500
1149124373,34000
1149127898,3525
1149129963,2065
1149147013,17050
1149155093,8080
1149162633,7540
1149214953,52320
1150575383,1360430
1150600413,25030
1150708001,107588
1150721053,13052
1150721343,290
1150731886,10543
1150731929,43
1153131929,2400000
1153133699,1770
1153162287,28588
1153162287,0
1153271119,108832
1153271386,267
1153392274,120888
1153393860,1586
1153406960,13100
1154051960,645000
1154053550,1590
1154130815,77265
1154175215,44400
1154189755,14540
1154235155,45400
1154393255,158100
1154545260,152005
1155456260,911000
1156089090,632830
1156093082,3992
1291093082,135000000
1291151082,58000
1291157652,6570
1291157839,187
1291487589,329750
1291492639,5050
1291493417,778
1291682477,189060
1291710017,27540
1291730117,20100
1292686617,956500
1292687985,1368
1292688133,148
1292718325,30192
1292907003,188678
1292911723,4720
1292911944,221
1292942094,30150
1292945669,3575
1297687056,4741387
1297829231,142175
1297879147,49916
1297879147,0
1297886747,7600
1297949797,63050
1297984797,35000
1297990937,6140
1298764096,773159
1299014096,250000
1299026346,12250
1299222986,196640
1299699536,476550
1300110813,411277
1300123335,12522
1300125381,2046
1300253375,127994
1300283445,30070
1300283642,197
1300288742,5100
1300333982,45240
1300374382,40400
1301306132,931750
1308975197,7669065
1309150277,175080
1309231577,81300
1309281377,49800
1309284106,2729
1309286258,2152
1309527875,241617
1309866375,338500
1309907875,41500
1309937888,30013
1309939630,1742
1310349630,410000
1310351000,1370
1310931000,580000
1310931045,45
1312206085,1275040
1312216269,10184
1312243867,27598
1312254771,10904
1312254998,227
1312255223,225
1312263123,7900
1312289123,26000
1312325550,36427
1312465580,140030
1313966600,1501020
1313970430,3830
1313971640,1210
1313971650,10
1315971660,2000010
1318553760,2582100
1321896956,3343196
1322046960,150004
1322209224,162264
1322219424,10200
1322238974,19550
1322278124,39150
1322438309,160185
1325836086,3397777
1325903628,67542
1325916218,12590
1325944373,28155
1325951443,7070
1326180693,229250
1326300793,120100
1326666384,365591
1326703991,37607
1326769991,66000
1326787491,17500
1326816591,29100
1326871091,54500
1326874399,3308
1326886656,12257
1327554497,667841
1327554497,0
1327563497,9000
1327569577,6080
1328336127,766550
1328406657,70530
1328420407,13750
1328424927,4520
1328719927,295000
1328719937,10
1328720437,500
1328722773,2336
1328740229,17456
1328781729,41500
1328782289,560
1328787789,5500
1328812859,25070
1328848299,35440
1328854699,6400
1328860349,5650
1328880349,20000
1328909889,29540
1328910664,775
1328942764,32100
1328942809,45
1328986209,43400
1329465848,479639
1331305258,1839410
1331857570,552312
1331864870,7300
1331880970,16100
1331882980,2010
1331888170,5190
1331928513,40343
1331977825,49312
1333850371,1872546
1333937501,87130
1334323401,385900
1334435052,111651
1334895596,460544
1334898696,3100
1334912996,14300
1335622347,709351
1335625132,2785
1341538632,5913500
1341663632,125000
1341667817,4185
1341708317,40500
1342048317,340000
1342048320,3
1342049470,1150
1342882670,833200
1342903902,21232
1342919632,15730
1342971753,52121
1342976358,4605
1343171108,194750
1343203579,32471
1343263104,59525
1343380174,117070
1345627019,2246845
1347907627,2280608
1347915323,7696
1347916020,697
1347989070,73050
1348011684,22614
1348299184,287500
1348303050,3866
1348318150,15100
1348323584,5434
1348329395,5811
1348330495,1100
1348547495,217000
1348557995,10500
1348559625,1630
1348563237,3612
1348720537,157300
1348723029,2492
1348729579,6550
1348819201,89622
1348820516,1315
1348830566,10050
1348853695,23129
1348856780,3085
1348856813,33
1366761407,17904594
1366771447,10040
1366808687,37240
1366936887,128200
1367248734,311847
1367283739,35005
1368383739,1100000
1368385769,2030
1368478292,92523
1368482792,4500
1368488185,5393
1368493185,5000
1368494110,925
1368536642,42532
1368802435,265793
1368805272,2837
1368930432,125160
1369109180,178748
1369109361,181
1385059361,15950000
1385060911,1550
1385118511,57600
1385157051,38540
1385184279,27228
1385201575,17296
1385226625,25050
1385322625,96000
1385324659,2034
1385336234,11575
1385339234,3000
1385414234,75000
1387791860,2377626
1387808310,16450
1388633360,825050
1388633970,610
1389535570,901600
1389835570,300000
1389896670,61100
1389940330,43660
1389950333,10003
1389950333,0
1390008693,58360
1390031200,22507
1390042510,11310
1390045783,3273
1390312123,266340
1390437123,125000
1390437455,332
1390682105,244650
1390686358,4253
1391651358,965000
1391652565,1207
1391697565,45000
1391712577,15012
1391751517,38940
1394588294,2836777
1394988919,400625
1394990969,2050
1395009129,18160
1395010929,1800
1395036029,25100
1395036479,450
1395037509,1030
1395037674,165
1395045199,7525
1395047419,2220
1395198119,150700
1395198378,259
1395202928,4550
1395225943,23015
1398027443,2801500
1398063505,36062
1398064305,800
1398104305,40000
1398205055,100750
1398247755,42700
1399154255,906500
1399254255,100000
1399892055,637800
1399892104,49
1399898144,6040
1400018544,120400
1400206639,188095
1400384921,178282
1400454009,69088
1400461909,7900
1400469159,7250
1400470959,1800
1400473870,2911
1400508870,35000
1400518185,9315
1400528385,10200
1401451755,923370
1401454667,2912
1401941167,486500
1402291172,350005
1402301272,10100
1402326332,25060
1404024659,1698327
1404039659,15000
1404039982,323
1404054458,14476
1404136058,81600
1404136370,312
1404138420,2050
1404191420,53000
1404348020,156600
1404357770,9750
1404361370,3600
1404370510,9140
1404409580,39070
1404630680,221100
1404636710,6030
1404658710,22000
1405064210,405500
1405067290,3080
1405094390,27100
1405104290,9900
1405119140,14850
1405123800,4660
1405133850,10050
1412804512,7670662
1412807312,2800
1412839907,32595
1412840677,770
1412852677,12000
1412859517,6840
1412884042,24525
1412893617,9575
1413153150,259533
1413160953,7803
1413164973,4020
1413289973,125000
1413365458,75485
1413462489,97031
1413462489,0
1413504459,41970
1413530774,26315
1413534987,4213
1413930766,395779
1413941220,10454
1413948275,7055
1414382775,434500
1414387125,4350
1414456036,68911
1414461036,5000
1414501319,40283
1414533647,32328
1414546327,12680
1414576427,30100
1414584197,7770
1414669446,85249
1414786841,117395
1414786841,0
1414797341,10500
1416320582,1523241
1416331631,11049
1416348179,16548
1416355629,7450
1416410629,55000
1417363147,952518
1417363247,100
1417366772,3525
1417370272,3500
1417377747,7475
1417404300,26553
1417409500,5200
1417412750,3250
1417456470,43720
1417543470,87000
1417673470,130000
1417678926,5456
1417681835,2909
1417833496,151661
1417834551,1055
1417893551,59000
1417928571,35020
1417935471,6900
1418170471,235000
1418187971,17500
1418490971,303000
1418666971,176000
1418676571,9600
1418689571,13000
1418690708,1137
1418708870,18162
1418726870,18000
1419107408,380538
1419117508,10100
1419623358,505850
1442846866,23223508
1442849616,2750
1442864616,15000
1442867861,3245
1442872161,4300
1444034165,1162004
1445854665,1820500
1445917065,62400
1452131045,6213980
1452158645,27600
1452193670,35025
1452195740,2070
1452231740,36000
1452236832,5092
1457251240,5014408
1457265860,14620
1457274785,8925
1457290245,15460
1457295285,5040
1457315285,20000
1457349785,34500
1457369915,20130
1457370465,550
1457456143,85678
1457531687,75544
1457544140,12453
1457551540,7400
1457578710,27170
1457579760,1050
1457625760,46000
1457626751,991
1457648451,21700
1457778501,130050
1458445481,666980
1458630981,185500
1458636981,6000
1458742383,105402
1459243883,501500
1459259883,16000
1465283054,6023171
1465283304,250
1465362304,79000
1465382504,20200
1465384879,2375
1465385989,1110
1465438657,52668
1465458657,20000
1465499407,40750
1465537146,37739
1465547710,10564
1465549710,2000
1466019712,470002
1466062206,42494
1466131107,68901
1467562027,1430920
1467572757,10730
1467684757,112000
1467687407,2650
1467688882,1475
1467689407,525
1467953407,264000
1468107407,154000
1468151407,44000
1468189067,37660
1468199667,10600
1468203267,3600
1468248267,45000
1468274810,26543
1468276810,2000
1468302330,25520
1468303930,1600
1468397248,93318
1468400878,3630
1468482878,82000
1468485078,2200
1468509676,24598
1468510726,1050
1468755726,245000
1468922926,167200
1468929950,7024
1470215750,1285800
1470538399,322649
1470623999,85600
1470817526,193527
1470818526,1000
1470828716,10190
1470845716,17000
1470921135,75419
1470937147,16012
1470962307,25160
1471132307,170000
1471164784,32477
1471190984,26200
1471244984,54000
1471327684,82700
1471422784,95100
1471518584,95800
1471522047,3463
1471525867,3820
1471569887,44020
1471993350,423463
1472081350,88000
1472116350,35000
1472133550,17200
1472137198,3648
1472144782,7584
1472374787,230005
1472410187,35400
1472478187,68000
1472840187,362000
1474020187,1180000
1474052387,32200
1474054957,2570
1474110741,55784
1474113201,2460
1474125242,12041
1476528393,2403151
1476528918,525
1476547968,19050
1476731418,183450
1476733418,2000
1476908418,175000
1476949018,40600
1486749018,9800000
1486762886,13868
1486782286,19400
1487715286,933000
1487873386,158100
1487888886,15500
1488384586,495700
1488531586,147000
1488543786,12200
1488606263,62477
1488608679,2416
1488728508,119829
1489029819,301311
1489073716,43897
1489098981,25265
1489105981,7000
1489154676,48695
1489648176,493500
1489761494,113318
1489769944,8450
1489907944,138000
1489909844,1900
1490066844,157000
1490081432,14588
1490092432,11000
1490262627,170195
1491776552,1513925
1491801572,25020
1492058463,256891
1492061343,2880
1492061343,0
1492082343,21000
1492159675,77332
1493375758,1216083
1493385288,9530
1493427588,42300
1493828588,401000
1493865995,37407
1493870975,4980
1493872575,1600
1493895157,22582
1493935407,40250
1493941407,6000
1493956873,15466
1493967963,11090
1495520885,1552922
1495587803,66918
1495597603,9800
1495634911,37308
1495860311,225400
1495960834,100523
1495962334,1500
1496007363,45029
1496009792,2429
1496019832,10040
1496155832,136000
1496311860,156028
1496326880,15020
1496332580,5700
1496357680,25100
1496423053,65373
1496429653,6600
1496431918,2265
1496436718,4800
1496437498,780
1496440489,2991
1496464029,23540
1496486229,22200
1496516229,30000
1496518669,2440
1496529169,10500
1496530714,1545
1496533422,2708
1496538860,5438
1496544277,5417
1496569527,25250
1496614527,45000
1496654812,40285
1497389480,734668
1497445680,56200
1497604614,158934
1497725114,120500
1497949373,224259
1498201373,252000
1498235413,34040
1498244109,8696
1498261009,16900
1498342009,81000
1498349524,7515
1498369624,20100
1498376724,7100
1498589724,213000
1498705186,115462
1499490186,785000
1499505386,15200
1499526236,20850
1499526821,585
1504727974,5201153
1505006533,278559
1505170506,163973
1505207595,37089
1505233974,26379
1505504020,270046
1505534020,30000
1505651918,117898
1505711943,60025
1505748561,36618
1505796511,47950
1505970380,173869
1506115893,145513
1506235356,119463
1506273553,38197
1506286675,13122
1506412375,125700
1506512375,100000
1506530075,17700
1506596170,66095
1506611170,15000
1506644751,33581
1506662751,18000
1506712303,49552
1506722543,10240
1506722543,0
1507397543,675000
1508267563,870020
1509403418,1135855
1509521968,118550
1509528445,6477
1509534125,5680
1513168730,3634605
1513174029,5299
1513332929,158900
1513482929,150000
1513697467,214538
1513704352,6885
1513713210,8858
1513716336,3126
1513721986,5650
1513730716,8730
1513750866,20150
1513805966,55100
1514923966,1118000
1514936516,12550
1515158516,222000
1518543330,3384814
1518759845,216515
1518789304,29459
1529051453,10262149
1529095874,44421
1529126174,30300
1550945858,21819684
1551078965,133107
1551102745,23780
1551250855,148110
1551334703,83848
1551337103,2400
1561337103,10000000
1652637103,91300000
1652637399,296
1652657559,20160
1653139960,482401
1653146390,6430
1654728490,1582100
1655053899,325409
1655336899,283000
1655350775,13876
1655372925,22150
1655383325,10400
1655385375,2050
1655387992,2617
1655438992,51000
1655440092,1100
1655450542,10450
1655490842,40300
1655491142,300
1655531217,40075
1664806217,9275000
1665006317,200100
1665156459,150142
1666899459,1743000
1666899959,500
1666971969,72010
1666975873,3904
1667219137,243264
1667281387,62250
1667314673,33286
1667324673,10000
1667337073,12400
1667372513,35440
1667387788,15275
1667398948,11160
1667409248,10300
1668047388,638140
1668071403,24015
1668083903,12500
1668324581,240678
1668537130,212549
1668540320,3190
1668551304,10984
1668824404,273100
1669753773,929369
1670113479,359706
1670118884,5405
1670124959,6075
1670274959,150000
1670275479,520
1670315979,40500
1670316979,1000
1670317804,825
1670393644,75840
1670406394,12750
1670637806,231412
1670645467,7661
1670931467,286000
1670934904,3437
1676862954,5928050
1676954154,91200
1677040594,86440
1677362278,321684
1677375799,13521
1677377949,2150
1677443949,66000
1677893949,450000
1677897607,3658
1678492107,594500
1678492142,35
1678493682,1540
1678836182,342500
1678886302,50120
1692730576,13844274
1692734176,3600
1692736776,2600
1692777949,41173
1692823621,45672
1692828721,5100
1692833971,5250
1692840971,7000
1692877806,36835
1692884856,7050
1692887946,3090
1692888296,350
1692911972,23676
1692912112,140
1692912652,540
1692919486,6834
1692993055,73569
1693318055,325000
1693323555,5500
1693336110,12555
1693890610,554500
1693903935,13325
1693914955,11020
1693918025,3070
1693949072,31047
1693953320,4248
1693954920,1600
1694022595,67675
1695047595,1025000
1695102595,55000
1695128295,25700
1695128855,560
1695147992,19137
1695148015,23
1695188531,40516
1695192701,4170
1695198701,6000
1695203701,5000
1695233001,29300
1695246501,13500
1695446241,199740
1695459241,13000
1695460441,1200
1695518541,58100
1695528541,10000
1695703541,175000
1695746141,42600
1695955807,209666
1696144710,188903
1698130497,1985787
1698178344,47847
1698178444,100
1698753444,575000
1699185100,431656
1699195100,10000
1699205830,10730
1699212470,6640
1699268010,55540
1700268010,1000000
1700300087,32077
1700818729,518642
1700849379,30650
1700851884,2505
1702169812,1317928
1702174312,4500
1702194512,20200
1702229968,35456
1702567968,338000
1703305362,737394
1703541362,236000
1703546362,5000
1703546362,0
1705542362,1996000
1705558562,16200
1705559762,1200
1722546452,16986690
1722653952,107500
1722656952,3000
1722658952,2000
1723594477,935525
1723594477,0
1723596497,2020
1723642797,46300
1723648297,5500
1723692397,44100
1724528866,836469
1724538016,9150
1727445096,2907080
1727506054,60958
1727516173,10119
1727568893,52720
1727996806,427913
1728003359,6553
1728008209,4850
1728023534,15325
1728538534,515000
1728572334,33800
1733489684,4917350
1733516684,27000
1733534584,17900
1733580554,45970
1733580554,0
1733587729,7175
1733700551,112822
1733724051,23500
1734105051,381000
1734109671,4620
1734110671,1000
1734395671,285000
1734397671,2000
1734400721,3050
1734440721,40000
1734451601,10880
1734971196,519595
1734975846,4650
1734977121,1275
1734977371,250
1736701066,1723695
1739401066,2700000
1739401266,200
1740022166,620900
1743129291,3107125
1743315041,185750
1743317278,2237
1743355338,38060
1743945934,590596
1743960382,14448
1744176422,216040
1744176722,300
1744233922,57200
1744292246,58324
1744342512,50266
1744494022,151510
1744539856,45834
1744708217,168361
1744708842,625
1744730611,21769
1744773065,42454
1744833065,60000
1744937565,104500
1744942565,5000
1744989565,47000
1745034815,45250
1745035415,600
1745301672,266257
1745491672,190000
1745492306,634
1745492356,50
1745756016,263660
1746121616,365600
1746278837,157221
1746301987,23150
1746556886,254899
1747184620,627734
1747210670,26050
1747273273,62603
1747283273,10000
1747329321,46048
1747349657,20336
1747352182,2525
1747356797,4615
1758592496,11235699
1758608646,16150
1758610166,1520
1758708453,98287
1758796483,88030
1758838193,41710
1759213324,375131
1759213484,160
1759225072,11588
1759313172,88100
1760077697,764525
1760108897,31200
1760121097,12200
1760140480,19383
1760143930,3450
1760208030,64100
1764796129,4588099
1764815761,19632
1764817296,1535
1764818321,1025
1764948621,130300
1764950621,2000
1764957646,7025
1764964946,7300
1765001722,36776
1766021707,1019985
1766338461,316754
1766405461,67000
1766424675,19214
1766510875,86200
1766512293,1418
1766517908,5615
1766522658,4750
1766627663,105005
1766637193,9530
1766932223,295030
1767803223,871000
1768068796,265573
1768095846,27050
1768227846,132000
1768230691,2845
1768424532,193841
1768434832,10300
1768440032,5200
1768460111,20079
1769529364,1069253
1769531428,2064
1769533928,2500
1769567228,33300
1770083028,515800
1770083506,478
1770419553,336047
1770459481,39928
1770463381,3900
1770743503,280122
1772493503,1750000
1772643593,150090
1772646768,3175
1772870125,223357
1772872150,2025
1772878032,5882
1772887397,9365
1772891377,3980
1773191377,300000
1773196377,5000
1773205452,9075
1773210952,5500
1774863452,1652500
1774902582,39130
1774903582,1000
1774943032,39450
1774984183,41151
1774992183,8000
1774992483,300
1775024483,32000
1775068934,44451
1775074074,5140
1775140166,66092
1775187907,47741
1775187907,0
1775190550,2643
1775204550,14000
1775254350,49800
1775254400,50
1775254600,200
1775256160,1560
1775286710,30550
1775353210,66500
1775366438,13228
1775396838,30400
1775398588,1750
1775398758,170
1775777126,378368
1775791186,14060
1775797686,6500
1775797736,50
1775804971,7235
1775815271,10300
1775816821,1550
1775835847,19026
1775989232,153385
1776019247,30015
1776129247,110000
1776154966,25719
1776253634,98668
1776255909,2275
1776266012,10103
1776295332,29320
1776298412,3080
1776399912,101500
1776605298,205386
1776608113,2815
1776630548,22435
1777291548,661000
1777306768,15220
1777336968,30200
1777337733,765
1777538090,200357
1778423090,885000
1778425590,2500
1778430615,5025
1778462872,32257
1778469208,6336
1778683348,214140
1778684348,1000
1778689484,5136
1778699634,10150
1778741967,42333
1778748967,7000
1778767991,19024
1778783899,15908
1778856599,72700
1779089099,232500
1779121716,32617
1779123436,1720
1779126266,2830
1779160242,33976
1779192742,32500
1779234627,41885
1779249627,15000
1779270127,20500
1779318327,48200
1779524798,206471
1780467622,942824
1780496622,29000
1780553272,56650
1780553487,215
1780670487,117000
1780673947,3460
1780675037,1090
1780676587,1550
1780691637,15050
1780695913,4276
1780702185,6272
1780945542,243357
1780946742,1200
1780991542,44800
1783761542,2770000
1783762333,791
1783803633,41300
1783803633,0
1783805133,1500
1783970883,165750
1784010883,40000
1784024083,13200
1784072380,48297
1784102380,30000
1786090221,1987841
1788097339,2007118
1788100289,2950
1788222464,122175
1788225319,2855
1788225819,500
1788307605,81786
1788312555,4950
1788713455,400900
1795888394,7174939
1795894922,6528
1795898322,3400
1795900722,2400
1795903278,2556
1795908146,4868
1797354502,1446356
1798734253,1379751
1798938417,204164
1799459417,521000
1799468067,8650
1799493067,25000
1799609417,116350
1799627557,18140
1799693357,65800
1799745860,52503
1799747860,2000
1799749353,1493
1799795032,45679
1799809819,14787
1799877819,68000
1799902864,25045
1800298194,395330
1800304794,6600
1800404820,100026
1800404935,115
1800437435,32500
1800444723,7288
1800450256,5533
1800474506,24250
1800495304,20798
1800496404,1100
1801096604,600200
1801120694,24090
1802447820,1327126
1802670884,223064
1802690669,19785
1802708770,18101
1802757170,48400
1802760570,3400
1802761467,897
1803011467,250000
1803176498,165031
1803424483,247985
1803434625,10142
1803583976,149351
1803603019,19043
1803603019,0
1803607520,4501
1803609640,2120
1803629640,20000
1803666740,37100
1803700880,34140
1803731176,30296
1803806734,75558
1803809384,2650
1803825103,15719
1807166648,3341545
1807167605,957
1807182655,15050
1807184670,2015
1807288170,103500
1807388670,100500
1807389520,850
1807390890,1370
1807436390,45500
1807437895,1505
1807438995,1100
1807487682,48687
1807487972,290
1807557972,70000
1807565752,7780
1807567152,1400
1807578762,11610
1808779762,1201000
1808781782,2020
1808785832,4050
1808845832,60000
1809695742,849910
1809710697,14955
1809814365,103668
1811284365,1470000
1811285385,1020
1812735385,1450000
1813905685,1170300
1813919889,14204
1813925518,5629
1813985898,60380
1817075478,3089580
1817080103,4625
1817175807,95704
1817176757,950
1817223955,47198
1817228578,4623
1824715578,7487000
1824732878,17300
1824932878,200000
1827974128,3041250
1828329228,355100
1828376528,47300
1828381578,5050
1828395678,14100
1828400678,5000
1828882678,482000
1828887258,4580
1829094658,207400
1829113672,19014
1829114672,1000
1829114672,0
1829116882,2210
1829120882,4000
1829136512,15630
1829333827,197315
1829345515,11688
1829363115,17600
1829435345,72230
1829435595,250
1829462387,26792
1829462693,306
1829998843,536150
1830033296,34453
1830085296,52000
1830087188,1892
1830090018,2830
1830275543,185525
1830288593,13050
1830339593,51000
1830378893,39300
1831943893,1565000
1831952425,8532
1832098788,146363
1832098788,0
1832114788,16000
1832150788,36000
1832164238,13450
1832445438,281200
1832466538,21100
1833141538,675000
1833149538,8000
1833149763,225
1833161043,11280
1833162593,1550
1833282124,119531
1833350124,68000
1833356124,6000
1833361639,5515
1833512080,150441
1833515514,3434
1834395514,880000
1834400514,5000
1834402049,1535
1834427198,25149
1834446348,19150
1834476348,30000
1834485910,9562
1834498015,12105
1835013284,515269
1835261284,248000
1835265402,4118
1835266902,1500
1835273402,6500
1835275222,1820
1835287222,12000
1835424822,137600
1835710347,285525
1835715407,5060
1835811407,96000
1835813427,2020
1835874327,60900
1835948299,73972
1835960149,11850
1836019149,59000
1836192249,173100
1836864449,672200
1836878437,13988
1836879777,1340
1836895603,15826
1836964653,69050
1837200235,235582
1837521061,320826
1838288905,767844
1838555630,266725
1838576630,21000
1838577301,671
1839553545,976244
1839572625,19080
1839581292,8667
1842445292,2864000
1842447812,2520
1842477812,30000
1842484643,6831
1842534393,49750
1842535243,850
1842551693,16450
1842556789,5096
1842557189,400
1842619289,62100
1842625889,6600
1842627389,1500
1843572372,944983
1843580372,8000
1843585972,5600
